service,category,code
A2I,accountNotification,AWS_A2I_CUSTOMER_ENGAGEMENT
A2I,issue,AWS_A2I_OPERATIONAL_ISSUE
A2I,accountNotification,AWS_A2I_OPERATIONAL_NOTIFICATION
ABUSE,issue,AWS_ABUSE_BOTNET_REPORT
ABUSE,issue,AWS_ABUSE_CC_FRAUD_REPORT
ABUSE,accountNotification,AWS_ABUSE_CONFIGURATION_REVIEW
ABUSE,issue,AWS_ABUSE_COPYRIGHT_DMCA_REPORT
ABUSE,issue,AWS_ABUSE_COPYRIGHT_NON_DMCA_REPORT
ABUSE,issue,AWS_ABUSE_DOS_REPORT
ABUSE,issue,AWS_ABUSE_EMAIL_SPAM_REPORT
ABUSE,accountNotification,AWS_ABUSE_EXTREMIST_VIOLENT_CONTENT
ABUSE,issue,AWS_ABUSE_FORUM_SPAM_REPORT
ABUSE,accountNotification,AWS_ABUSE_HATE_SPEECH
ABUSE,issue,AWS_ABUSE_ILLEGAL_CONTENT_REPORT
ABUSE,issue,AWS_ABUSE_INTRUSION_ATTEMPT_REPORT
ABUSE,accountNotification,AWS_ABUSE_IP_CYCLING
ABUSE,issue,AWS_ABUSE_MALWARE_WEBSITE_REPORT
ABUSE,issue,AWS_ABUSE_OPEN_PROXY_REPORT
ABUSE,issue,AWS_ABUSE_PHISHING_REPORT
ABUSE,issue,AWS_ABUSE_PII_CONTENT_REMOVAL_REPORT
ABUSE,issue,AWS_ABUSE_PORT_SCANNING_REPORT
ABUSE,accountNotification,AWS_ABUSE_PUBLICLY_AVAILABLE_INFORMATION_REPORT
ABUSE,issue,AWS_ABUSE_SPAM_WEBSITE_REPORT
ABUSE,issue,AWS_ABUSE_TAKEDOWN_REQUEST_REPORT
ABUSE,issue,AWS_ABUSE_WEBCRAWL_REPORT
ACCOUNT,accountNotification,AWS_ACCOUNT_CUSTOMER_ENGAGEMENT
ACCOUNT,issue,AWS_ACCOUNT_CUSTOMER_VERIFICATION_FAILED
ACCOUNT,accountNotification,AWS_ACCOUNT_CUSTOMER_VERIFICATION_NOT_REQUIRED
ACCOUNT,issue,AWS_ACCOUNT_CUSTOMER_VERIFICATION_REQUIRED
ACCOUNT,accountNotification,AWS_ACCOUNT_CUSTOMER_VERIFICATION_SUCCESS
ACCOUNT,issue,AWS_ACCOUNT_OPERATIONAL_ISSUE
ACCOUNT,accountNotification,AWS_ACCOUNT_OPERATIONAL_NOTIFICATION
ACCOUNT,scheduledChange,AWS_ACCOUNT_PLANNED_LIFECYCLE_EVENT
ACCOUNT,accountNotification,AWS_ACCOUNT_SECURITY_NOTIFICATION
ACMPRIVATECA,issue,AWS_ACMPRIVATECA_API_FAULT
ACMPRIVATECA,issue,AWS_ACMPRIVATECA_API_LATENCY
ACMPRIVATECA,issue,AWS_ACMPRIVATECA_CONSOLE_ERRORS
ACMPRIVATECA,issue,AWS_ACMPRIVATECA_CONSOLE_LATENCY
ACMPRIVATECA,issue,AWS_ACMPRIVATECA_CREATE_CERTIFICATE_AUTHORITY_AUDIT_REPORT_LATENCY
ACMPRIVATECA,issue,AWS_ACMPRIVATECA_CREATE_CERTIFICATE_AUTHORITY_LATENCY
ACMPRIVATECA,issue,AWS_ACMPRIVATECA_CRL_UPDATE_DELAY
ACMPRIVATECA,issue,AWS_ACMPRIVATECA_ISSUE_CERTIFICATE_LATENCY
ACMPRIVATECA,issue,AWS_ACMPRIVATECA_OPERATIONAL_ISSUE
ACMPRIVATECA,accountNotification,AWS_ACMPRIVATECA_OPERATIONAL_NOTIFICATION
ACMPRIVATECA,scheduledChange,AWS_ACMPRIVATECA_PLANNED_LIFECYCLE_EVENT
ACMPRIVATECA,accountNotification,AWS_ACMPRIVATECA_SECURITY_NOTIFICATION
ACM,issue,AWS_ACM_ADD_TAGS_TO_CERTIFICATE_AVAILABILITY_ISSUE
ACM,issue,AWS_ACM_ADD_TAGS_TO_CERTIFICATE_LATENCY_ISSUE
ACM,issue,AWS_ACM_API_ISSUE
ACM,issue,AWS_ACM_CAA_CHECK_FAILURE
AMPLIFY,accountNotification,AWS_AMPLIFY_OPERATIONAL_NOTIFICATION
AMPLIFY,accountNotification,AWS_AMPLIFY_SECURITY_NOTIFICATION
AMS,issue,AWS_AMS_OPERATIONAL_ISSUE
AMS,accountNotification,AWS_AMS_OPERATIONAL_NOTIFICATION
APIGATEWAY,accountNotification,AWS_APIGATEWAY_CUSTOMER_ENGAGEMENT
APIGATEWAY,issue,AWS_APIGATEWAY_OPERATIONAL_ISSUE
APIGATEWAY,accountNotification,AWS_APIGATEWAY_OPERATIONAL_NOTIFICATION
APIGATEWAY,accountNotification,AWS_APIGATEWAY_SECURITY_NOTIFICATION
APPCONFIG,issue,AWS_APPCONFIG_API_ISSUE
APPCONFIG,issue,AWS_APPCONFIG_OPERATIONAL_ISSUE
APPCONFIG,accountNotification,AWS_APPCONFIG_OPERATIONAL_NOTIFICATION
APPFABRIC,issue,AWS_APPFABRIC_API_ISSUE
APPFABRIC,issue,AWS_APPFABRIC_API_LATENCY
APPFABRIC,issue,AWS_APPFABRIC_OPERATIONAL_ISSUE
APPFABRIC,accountNotification,AWS_APPFABRIC_OPERATIONAL_NOTIFICATION
APPFLOW,issue,AWS_APPFLOW_OPERATIONAL_ISSUE
APPFLOW,accountNotification,AWS_APPFLOW_OPERATIONAL_NOTIFICATION
APPLICATIONINSIGHTS,accountNotification,AWS_APPLICATIONINSIGHTS_INCOMPLETE_CONFIGURATION
APPLICATIONINSIGHTS,issue,AWS_APPLICATIONINSIGHTS_OPERATIONAL_ISSUE
APPLICATIONINSIGHTS,accountNotification,AWS_APPLICATIONINSIGHTS_OPERATIONAL_NOTIFICATION
APPLICATION_AUTOSCALING,accountNotification,AWS_APPLICATION_AUTOSCALING_DYNAMODB_ACCOUNT_READ_CAPACITY_EXCEEDED
APPLICATION_AUTOSCALING,accountNotification,AWS_APPLICATION_AUTOSCALING_DYNAMODB_ACCOUNT_WRITE_CAPACITY_EXCEEDED
APPLICATION_AUTOSCALING,accountNotification,AWS_APPLICATION_AUTOSCALING_DYNAMODB_TABLE_READ_CAPACITY_EXCEEDED
APPLICATION_AUTOSCALING,accountNotification,AWS_APPLICATION_AUTOSCALING_DYNAMODB_TABLE_WRITE_CAPACITY_EXCEEDED
APPMESH,issue,AWS_APPMESH_OPERATIONAL_ISSUE
APPMESH,accountNotification,AWS_APPMESH_OPERATIONAL_NOTIFICATION
APPRUNNER,issue,AWS_APPRUNNER_ASYNCHRONOUS_ISSUE
APPRUNNER,accountNotification,AWS_APPRUNNER_CUSTOMER_ENGAGEMENT
APPRUNNER,scheduledChange,AWS_APPRUNNER_MAINTENANCE_SCHEDULED
APPRUNNER,issue,AWS_APPRUNNER_OPERATIONAL_ISSUE
APPRUNNER,accountNotification,AWS_APPRUNNER_OPERATIONAL_NOTIFICATION
APPRUNNER,accountNotification,AWS_APPRUNNER_SECURITY_NOTIFICATION
APPSTREAM2,accountNotification,AWS_APPSTREAM2_AD_CREDENTIALS_EXPIRED
APPSTREAM2,issue,AWS_APPSTREAM2_API_ISSUE
APPSTREAM2,issue,AWS_APPSTREAM2_AUTOSCALING_PROVISIONING_ISSUE
APPSTREAM2,issue,AWS_APPSTREAM2_CONSOLE_ISSUE
APPSTREAM2,accountNotification,AWS_APPSTREAM2_DNS_AD_FAILURE
APPSTREAM2,accountNotification,AWS_APPSTREAM2_DNS_MANAGEMENT_SERVERS_FAILURE
APPSTREAM2,accountNotification,AWS_APPSTREAM2_FLEET_STOPPED
APPSTREAM2,issue,AWS_APPSTREAM2_IMAGE_CREATION_ISSUE
APPSTREAM2,issue,AWS_APPSTREAM2_IMAGE_UPDATE_ISSUE
APPSTREAM2,issue,AWS_APPSTREAM2_OPERATIONAL_ISSUE
APPSTREAM2,accountNotification,AWS_APPSTREAM2_OPERATIONAL_NOTIFICATION
APPSTREAM2,scheduledChange,AWS_APPSTREAM2_PLANNED_LIFECYCLE_EVENT
APPSTREAM2,accountNotification,AWS_APPSTREAM2_SECURITY_NOTIFICATION
APPSTREAM2,issue,AWS_APPSTREAM2_SESSION_PROVISION_ISSUE
APPSTREAM2,issue,AWS_APPSTREAM2_STREAMING_CONNECTION_FAILURE
APPSTUDIO,issue,AWS_APPSTUDIO_OPERATIONAL_ISSUE
APPSTUDIO,accountNotification,AWS_APPSTUDIO_OPERATIONAL_NOTIFICATION
APPSYNC,accountNotification,AWS_APPSYNC_CUSTOMER_ENGAGEMENT
AWIS,accountNotification,AWS_AWIS_OPERATIONAL_NOTIFICATION
B2BI,issue,AWS_B2BI_API_ISSUE
B2BI,issue,AWS_B2BI_OPERATIONAL_ISSUE
B2BI,accountNotification,AWS_B2BI_OPERATIONAL_NOTIFICATION
BACKUP,issue,AWS_BACKUP_AUDIT_MANAGER_API_ISSUE
BACKUP,issue,AWS_BACKUP_AUDIT_MANAGER_API_LATENCY
BACKUP,accountNotification,AWS_BACKUP_BILLING_NOTIFICATION
BACKUP,issue,AWS_BACKUP_CONSOLE_LATENCY
BACKUP,accountNotification,AWS_BACKUP_CUSTOMER_ENGAGEMENT
BACKUP,issue,AWS_BACKUP_JOB_FAILURES
BACKUP,issue,AWS_BACKUP_OPERATIONAL_ISSUE
BACKUP,accountNotification,AWS_BACKUP_OPERATIONAL_NOTIFICATION
BACKUP,accountNotification,AWS_BACKUP_SECURITY_NOTIFICATION
BATCH,accountNotification,AWS_BATCH_AL1_AMI_DEPRECATION
BATCH,issue,AWS_BATCH_API_LATENCY_ISSUE
BATCH,issue,AWS_BATCH_COMPUTE_ENVIRONMENT_SCALING_DELAYS
BATCH,issue,AWS_BATCH_COMPUTE_ENVIRONMENT_WITH_UNHEALTHY_INSTANCES
BATCH,accountNotification,AWS_BATCH_CUSTOMER_ENGAGEMENT
BATCH,accountNotification,AWS_BATCH_INSTANCES_CLUSTER_JOIN_FAILED
BATCH,issue,AWS_BATCH_INVALID_COMPUTE_ENVIRONMENT_ALL_INSTANCE_NOT_JOINED
BATCH,issue,AWS_BATCH_INVALID_COMPUTE_ENVIRONMENT_CLIENT_ERROR
BATCH,issue,AWS_BATCH_INVALID_COMPUTE_ENVIRONMENT_INTERNAL_ERROR
BATCH,accountNotification,AWS_BATCH_LIFECYCLE_IMPACT_NOTIFICATION
BATCH,issue,AWS_BATCH_OPERATIONAL_ISSUE
BATCH,accountNotification,AWS_BATCH_OPERATIONAL_NOTIFICATION
BATCH,accountNotification,AWS_BATCH_POST_KUBE_DEPRECATION
BATCH,accountNotification,AWS_BATCH_PRE_KUBE_DEPRECATION
BATCH,accountNotification,AWS_BATCH_ROLE_MISSING_EC2_HEALTH_CHECK_PERMISSIONS
BATCH,accountNotification,AWS_BATCH_SECURITY_NOTIFICATION
BATCH,accountNotification,AWS_BATCH_STREAMING_IMPACT_NOTIFICATION
BEDROCK,issue,AWS_BEDROCK_API_ISSUE
BEDROCK,issue,AWS_BEDROCK_API_LATENCY
BEDROCK,issue,AWS_BEDROCK_GUARDRAIL_API_ISSUE
BEDROCK,issue,AWS_BEDROCK_GUARDRAIL_APPLY_API_ISSUE
BEDROCK,issue,AWS_BEDROCK_GUARDRAIL_APPLY_LATENCY_ISSUE
BEDROCK,issue,AWS_BEDROCK_GUARDRAIL_LATENCY_ISSUE
BEDROCK,issue,AWS_BEDROCK_OPERATIONAL_ISSUE
BEDROCK,accountNotification,AWS_BEDROCK_OPERATIONAL_NOTIFICATION
BEDROCK,scheduledChange,AWS_BEDROCK_PLANNED_LIFECYCLE_EVENT
BEDROCK,accountNotification,AWS_BEDROCK_SECURITY_NOTIFICATION
BILLING,issue,AWS_BILLING_ACCOUNT_RESTRICTED_DUE_TO_NON_PAYMENT
BILLING,issue,AWS_BILLING_CONSOLE_CLIENT_SIDE_AVAILABILITY_ISSUE
BILLING,issue,AWS_BILLING_COSTEXPLORER_PAGE_AVAILABILITY_ISSUE
BILLING,issue,AWS_BILLING_COST_AND_USAGE_REPORTS_DATA_QUALITY_ISSUE
BILLING,issue,AWS_BILLING_CREDIT_CARD_PAYMENT_ISSUE
BILLING,accountNotification,AWS_BILLING_CUSTOMER_ENGAGEMENT
BILLING,issue,AWS_BILLING_DATA_DELAY
BILLING,issue,AWS_BILLING_INVOICE_UNIT_API_ISSUE
BILLING,accountNotification,AWS_BILLING_NOTIFICATION
BILLING,issue,AWS_BILLING_OPERATIONAL_ISSUE
CLOUDHSM,accountNotification,AWS_CLOUDHSM_CLIENT_DEPRECATION
CLOUDHSM,accountNotification,AWS_CLOUDHSM_CLIENT_VERSION_ALERT
CLOUDHSM,accountNotification,AWS_CLOUDHSM_CUSTOMER_ENGAGEMENT
CLOUDHSM,scheduledChange,AWS_CLOUDHSM_MAINTENANCE_SCHEDULED
CLOUDHSM,issue,AWS_CLOUDHSM_NETWORK_CONNECTIVITY_ISSUE
CLOUDHSM,issue,AWS_CLOUDHSM_OPERATIONAL_ISSUE
CLOUDHSM,accountNotification,AWS_CLOUDHSM_OPERATIONAL_NOTIFICATION
CLOUDHSM,accountNotification,AWS_CLOUDHSM_SECURITY_NOTIFICATION
CLOUDSEARCH,issue,AWS_CLOUDSEARCH_API_ISSUE
CLOUDSEARCH,issue,AWS_CLOUDSEARCH_DOMAIN_CREATION_INDEXING_OPERATIONS
CLOUDSEARCH,issue,AWS_CLOUDSEARCH_INDEXDOCUMENTS_DELAYS
CLOUDSEARCH,issue,AWS_CLOUDSEARCH_OPERATIONAL_ISSUE
CLOUDSEARCH,accountNotification,AWS_CLOUDSEARCH_OPERATIONAL_NOTIFICATION
CLOUDSHELL,issue,AWS_CLOUDSHELL_CREATE_LATENCY
CLOUDSHELL,accountNotification,AWS_CLOUDSHELL_CUSTOMER_ENGAGEMENT
CLOUDSHELL,issue,AWS_CLOUDSHELL_OPERATIONAL_ISSUE
CLOUDSHELL,accountNotification,AWS_CLOUDSHELL_OPERATIONAL_NOTIFICATION
CLOUDSHELL,scheduledChange,AWS_CLOUDSHELL_PERSISTENCE_EXPIRING
CLOUDSHELL,issue,AWS_CLOUDSHELL_START_LATENCY
CLOUDTRAIL,issue,AWS_CLOUDTRAIL_API_ISSUE
CLOUDTRAIL,issue,AWS_CLOUDTRAIL_EVENT_DELIVERY_DELAYS
CLOUDTRAIL,issue,AWS_CLOUDTRAIL_INCREASED_API_LATENCIES
CLOUDTRAIL,issue,AWS_CLOUDTRAIL_OPERATIONAL_ISSUE
CLOUDTRAIL,accountNotification,AWS_CLOUDTRAIL_OPERATIONAL_NOTIFICATION
CLOUDTRAIL,issue,AWS_CLOUDTRAIL_S3_DELIVERY_ERROR
CLOUDTRAIL,accountNotification,AWS_CLOUDTRAIL_SECURITY_NOTIFICATION
CLOUDTRAIL,issue,AWS_CLOUDTRAIL_SNS_DELIVERY_ERROR
CLOUDWAN,issue,AWS_CLOUDWAN_API_ISSUE
CLOUDWAN,issue,AWS_CLOUDWAN_API_LATENCY
CLOUDWAN,issue,AWS_CLOUDWAN_CLOUDWATCH_METRICS_ISSUE
CLOUDWAN,issue,AWS_CLOUDWAN_OPERATIONAL_ISSUE
CLOUDWAN,accountNotification,AWS_CLOUDWAN_OPERATIONAL_NOTIFICATION
CLOUDWATCHSYNTHETICS,issue,AWS_CLOUDWATCHSYNTHETICS_OPERATIONAL_ISSUE
CLOUDWATCHSYNTHETICS,accountNotification,AWS_CLOUDWATCHSYNTHETICS_OPERATIONAL_NOTIFICATION
CLOUDWATCHSYNTHETICS,issue,AWS_CLOUDWATCHSYNTHETICS_TRANSIT_CANARIES_ISSUE
CLOUDWATCH,issue,AWS_CLOUDWATCH_ALARMS_API_ISSUE
CLOUDWATCH,issue,AWS_CLOUDWATCH_ALARMS_COMPOSITEALARM_PROCESSING_DELAYS
CLOUDWATCH,issue,AWS_CLOUDWATCH_ALARMS_HISTORY_UPDATE_ISSUE
CLOUDWATCH,issue,AWS_CLOUDWATCH_ALARMS_PROCESSING_FAILURES
CLOUDWATCH,issue,AWS_CLOUDWATCH_ALARM_DELAYS
CLOUDWATCH,issue,AWS_CLOUDWATCH_API_ISSUE
CLOUDWATCH,issue,AWS_CLOUDWATCH_APPLICATION_SIGNALS_API_ISSUE
CLOUDWATCH,issue,AWS_CLOUDWATCH_APPLICATION_SIGNALS_CONSOLE_AVAILABILITY
CLOUDWATCH,issue,AWS_CLOUDWATCH_APPLICATION_SIGNALS_CONSOLE_LATENCIES
CLOUDWATCH,issue,AWS_CLOUDWATCH_APPLICATION_SIGNAL_API_LATENCIES
CLOUDWATCH,issue,AWS_CLOUDWATCH_APPLICATION_SIGNAL_PROCESSING_DELAYS
CLOUDWATCH,issue,AWS_CLOUDWATCH_CONSOLE_ISSUE
CLOUDWATCH,issue,AWS_CLOUDWATCH_DELAYED_METRICS
CLOUDWATCH,issue,AWS_CLOUDWATCH_LOGS_DESCRIBELOGGROUPS_API_ISSUE
CLOUDWATCH,issue,AWS_CLOUDWATCH_LOGS_GETLOGEVENTS_API_ISSUE
DATAEXCHANGE,accountNotification,AWS_DATAEXCHANGE_SECURITY_NOTIFICATION
DATAPIPELINE,issue,AWS_DATAPIPELINE_API_ISSUE
DATAPIPELINE,issue,AWS_DATAPIPELINE_OPERATIONAL_ISSUE
DATAPIPELINE,accountNotification,AWS_DATAPIPELINE_OPERATIONAL_NOTIFICATION
DATAPIPELINE,accountNotification,AWS_DATAPIPELINE_SECURITY_NOTIFICATION
DATASYNC,accountNotification,AWS_DATASYNC_CUSTOMER_ENGAGEMENT
DATASYNC,issue,AWS_DATASYNC_DISCOVERY_API_ISSUE
DATASYNC,issue,AWS_DATASYNC_DISCOVERY_JOB_BATCH_COLLECTION_FAILURES
DATASYNC,issue,AWS_DATASYNC_DISCOVERY_JOB_BATCH_FAILURES
DATASYNC,issue,AWS_DATASYNC_DISCOVERY_JOB_EXECUTION_ISSUE
DATASYNC,issue,AWS_DATASYNC_OPERATIONAL_ISSUE
DATASYNC,accountNotification,AWS_DATASYNC_OPERATIONAL_NOTIFICATION
DATASYNC,scheduledChange,AWS_DATASYNC_PLANNED_LIFECYCLE_EVENT
DATASYNC,issue,AWS_DATASYNC_SCHEDULED_QUEUED_TASK_LAUNCH_FAILURES
DATASYNC,accountNotification,AWS_DATASYNC_SECURITY_NOTIFICATION
DATASYNC,issue,AWS_DATASYNC_STUCK_TASK_EXECUTION_ISSUES
DATASYNC,issue,AWS_DATASYNC_TASK_EXECUTION_ISSUE
DATAZONE,issue,AWS_DATAZONE_API_ISSUE
DATAZONE,issue,AWS_DATAZONE_API_LATENCY_ISSUE
DATAZONE,issue,AWS_DATAZONE_WORKFLOW_COMPLETION_ISSUE
DATAZONE,issue,AWS_DATAZONE_WORKFLOW_LATENCY_ISSUE
DAX,issue,AWS_DAX_OPERATIONAL_ISSUE
DAX,accountNotification,AWS_DAX_OPERATIONAL_NOTIFICATION
DAX,accountNotification,AWS_DAX_SECURITY_NOTIFICATION
DEADLINE,issue,AWS_DEADLINE_API_ISSUE
DEVICEFARM,accountNotification,AWS_DEVICEFARM_DEVICE_SLOT_CANCELLATION
DEVICEFARM,scheduledChange,AWS_DEVICEFARM_MAINTENANCE_SCHEDULED
DEVICEFARM,issue,AWS_DEVICEFARM_OPERATIONAL_ISSUE
DEVICEFARM,accountNotification,AWS_DEVICEFARM_OPERATIONAL_NOTIFICATION
DEVICEFARM,scheduledChange,AWS_DEVICEFARM_PLANNED_LIFECYCLE_EVENT
DEVICEFARM,accountNotification,AWS_DEVICEFARM_SECURITY_NOTIFICATION
DEVOPS-GURU,issue,AWS_DEVOPS-GURU_CONSOLE_ISSUE
DEVOPS-GURU,issue,AWS_DEVOPS-GURU_OPERATIONAL_ISSUE
DEVOPS-GURU,accountNotification,AWS_DEVOPS-GURU_OPERATIONAL_NOTIFICATION
DIODE,issue,AWS_DIODE_OPERATIONAL_ISSUE
DIODE,accountNotification,AWS_DIODE_OPERATIONAL_NOTIFICATION
DIRECTCONNECT,issue,AWS_DIRECTCONNECT_API_ISSUE
DIRECTCONNECT,accountNotification,AWS_DIRECTCONNECT_BILLING_NOTIFICATION
DIRECTCONNECT,accountNotification,AWS_DIRECTCONNECT_CONNECTION_NEWREQUEST_FOLLOWUP
DIRECTCONNECT,accountNotification,AWS_DIRECTCONNECT_CONNECTION_TURNUP_FOLLOWUP
DIRECTCONNECT,issue,AWS_DIRECTCONNECT_CONNECTIVITY_ISSUE
DIRECTCONNECT,accountNotification,AWS_DIRECTCONNECT_CUSTOMER_ENGAGEMENT
DIRECTCONNECT,scheduledChange,AWS_DIRECTCONNECT_EMERGENCY_MAINTENANCE_SCHEDULED
DIRECTCONNECT,accountNotification,AWS_DIRECTCONNECT_HIGH_AVAILABILITY_NOTIFICATION
DIRECTCONNECT,issue,AWS_DIRECTCONNECT_LATENCY
DIRECTCONNECT,accountNotification,AWS_DIRECTCONNECT_LOA_UPDATED
DIRECTCONNECT,accountNotification,AWS_DIRECTCONNECT_MAC_FLAP_NOTIFICATION
DIRECTCONNECT,scheduledChange,AWS_DIRECTCONNECT_MAINTENANCE_CANCELLED
DIRECTCONNECT,accountNotification,AWS_DIRECTCONNECT_MAINTENANCE_COMPLETE
DIRECTCONNECT,scheduledChange,AWS_DIRECTCONNECT_MAINTENANCE_EXTENSION
DIRECTCONNECT,accountNotification,AWS_DIRECTCONNECT_MAINTENANCE_FOLLOW_UP
DIRECTCONNECT,scheduledChange,AWS_DIRECTCONNECT_MAINTENANCE_SCHEDULED
DIRECTCONNECT,scheduledChange,AWS_DIRECTCONNECT_MIGRATION_MAINTENANCE_SCHEDULED
DIRECTCONNECT,issue,AWS_DIRECTCONNECT_OPERATIONAL_ISSUE
DIRECTCONNECT,accountNotification,AWS_DIRECTCONNECT_OPERATIONAL_NOTIFICATION
DIRECTCONNECT,issue,AWS_DIRECTCONNECT_PACKET_LOSS
DIRECTCONNECT,accountNotification,AWS_DIRECTCONNECT_PORT_UNAVAILABLE
DIRECTCONNECT,accountNotification,AWS_DIRECTCONNECT_REQUEST_FOR_ADDITIONAL_INFORMATION
DIRECTCONNECT,accountNotification,AWS_DIRECTCONNECT_SECURITY_NOTIFICATION
DISCOVERY,issue,AWS_DISCOVERY_OPERATIONAL_ISSUE
DISCOVERY,accountNotification,AWS_DISCOVERY_OPERATIONAL_NOTIFICATION
DISCOVERY,scheduledChange,AWS_DISCOVERY_PLANNED_LIFECYCLE_EVENT
DLM,issue,AWS_DLM_OPERATIONAL_ISSUE
DLM,accountNotification,AWS_DLM_OPERATIONAL_NOTIFICATION
DMS,issue,AWS_DMS_API_ISSUE
DMS,issue,AWS_DMS_API_LATENCY
DMS,accountNotification,AWS_DMS_END_OF_FREE_TIER
DMS,issue,AWS_DMS_INSTANCE_AVAILABILITY
DMS,issue,AWS_DMS_INSTANCE_DELAYS
DMS,accountNotification,AWS_DMS_MAINTENANCE_MESSAGE
DMS,scheduledChange,AWS_DMS_MAINTENANCE_SCHEDULED
DMS,issue,AWS_DMS_OPERATIONAL_ISSUE
DMS,accountNotification,AWS_DMS_OPERATIONAL_NOTIFICATION
DMS,scheduledChange,AWS_DMS_PLANNED_LIFECYCLE_EVENT
DMS,issue,AWS_DMS_REPLICATION_TASK_DELAYS
DS,accountNotification,AWS_DS_OPERATIONAL_NOTIFICATION
DS,accountNotification,AWS_DS_SECURITY_NOTIFICATION
DYNAMODB,issue,AWS_DYNAMODB_ACCESS_CONTROL_API_ISSUE
DYNAMODB,issue,AWS_DYNAMODB_API_ERROR_RATE
DYNAMODB,issue,AWS_DYNAMODB_API_ISSUE
DYNAMODB,issue,AWS_DYNAMODB_API_LATENCY
DYNAMODB,issue,AWS_DYNAMODB_BACKUP_API_ISSUE
DYNAMODB,issue,AWS_DYNAMODB_CLOUDWATCH_CONTRIBUTOR_INSIGHTS_METRICS_ISSUE
DYNAMODB,issue,AWS_DYNAMODB_EAR_INACCESSIBLE_TABLE_ENCRYPTION
DYNAMODB,issue,AWS_DYNAMODB_EXPORT_API_ISSUE
DYNAMODB,issue,AWS_DYNAMODB_GLOBAL_SECONDARY_INDEX_PROPAGATION_DELAYS
DYNAMODB,issue,AWS_DYNAMODB_GSI_ISSUE
DYNAMODB,accountNotification,AWS_DYNAMODB_GT_INACCESSIBLE_CMCMK_REPLICA_DETECTED
DYNAMODB,accountNotification,AWS_DYNAMODB_GT_INACCESSIBLE_CMCMK_REPLICA_REMOVED
DYNAMODB,issue,AWS_DYNAMODB_GT_WCU_MISMATCH
DYNAMODB,issue,AWS_DYNAMODB_GT_WCU_MISMATCH_REPLICATION_THROTTLED
DYNAMODB,accountNotification,AWS_DYNAMODB_GT_WORKFLOW_FAILED
DYNAMODB,issue,AWS_DYNAMODB_IMPORT_API_ISSUE
DYNAMODB,accountNotification,AWS_DYNAMODB_KDSD_KMS_INACCESSIBLE_CREDENTIALS
DYNAMODB,accountNotification,AWS_DYNAMODB_KDSD_STREAM_DISABLED
DYNAMODB,accountNotification,AWS_DYNAMODB_KDSD_UNDER_PROVISIONING
DYNAMODB,issue,AWS_DYNAMODB_OPERATIONAL_ISSUE
DYNAMODB,accountNotification,AWS_DYNAMODB_OPERATIONAL_NOTIFICATION
DYNAMODB,issue,AWS_DYNAMODB_REPLICATION_DELAY
DYNAMODB,issue,AWS_DYNAMODB_RESTORE_API_ISSUE
DYNAMODB,accountNotification,AWS_DYNAMODB_SECURITY_NOTIFICATION
DYNAMODB,issue,AWS_DYNAMODB_STREAMS_RECORDS_DELAY
EBSONOUTPOSTS,issue,AWS_EBSONOUTPOSTS_OPERATIONAL_ISSUE
EBSONOUTPOSTS,accountNotification,AWS_EBSONOUTPOSTS_OPERATIONAL_NOTIFICATION
EBS,issue,AWS_EBS_API_ISSUE
EBS,accountNotification,AWS_EBS_CUSTOMER_ENGAGEMENT
EBS,issue,AWS_EBS_DEGRADED_EBS_VOLUME_PERFORMANCE
EBS,issue,AWS_EBS_OPERATIONAL_ISSUE
EBS,accountNotification,AWS_EBS_OPERATIONAL_NOTIFICATION
EBS,accountNotification,AWS_EBS_SECURITY_NOTIFICATION
EBS,issue,AWS_EBS_VOLUME_ATTACHMENT_ISSUE
EBS,issue,AWS_EBS_VOLUME_LOST
EBS,issue,AWS_EBS_VOLUME_MODIFICATION_ISSUE
EC2,issue,AWS_EC2_API_ISSUE
AUTOSCALING,issue,AWS_EC2_AUTOSCALING_LAUNCH_TEMPLATE_NOT_FOUND
AUTOSCALING,issue,AWS_EC2_AUTOSCALING_SECURITY_GROUP_NOT_FOUND
EC2,accountNotification,AWS_EC2_BILLING_NOTIFICATION
EC2,accountNotification,AWS_EC2_BYOIP_ROAS_EXPIRING
EC2,accountNotification,AWS_EC2_BYOIP_RPKI_INVALID
EC2,accountNotification,AWS_EC2_BYOIP_RPKI_UNKNOWN
EC2,issue,AWS_EC2_CAPACITY_BLOCKS_API_ISSUE
EC2,issue,AWS_EC2_CAPACITY_BLOCKS_API_LATENCY_ISSUE
EC2,issue,AWS_EC2_CAPACITY_REPORTS_API_ISSUE
EC2,issue,AWS_EC2_CAPACITY_REPORTS_API_LATENCY
EC2,issue,AWS_EC2_CAPACITY_REPORTS_EXPORT_FAILURE
EC2,accountNotification,AWS_EC2_OCDR_NOTIFICATIONS
EC2,accountNotification,AWS_EC2_ODCR_CANCELED
EC2,accountNotification,AWS_EC2_ODCR_CANCELLED
EC2,accountNotification,AWS_EC2_ODCR_DELAYED
EC2,accountNotification,AWS_EC2_ODCR_DEPOSIT_CONFIRMATION
EC2,accountNotification,AWS_EC2_ODCR_PENDING_CAPACITY_RESERVATION
EC2,accountNotification,AWS_EC2_ODCR_SCHEDULED
EC2,accountNotification,AWS_EC2_ODCR_SCHEDULE_CONFIRMATION
EC2,accountNotification,AWS_EC2_ODCR_UNDERUTILIZATION_NOTIFICATION
